Id,Frame,Time,Probability,FaceX0,FaceY0,FaceWidth,FaceHeight,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Contemplation,Confusion,Contempt,Contentment,Craving,Determination,Disappointment,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Entrancement,Envy,Excitement,Fear,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph,AU1 Inner Brow Raise,AU2 Outer Brow Raise,AU4 Brow Lowerer,AU5 Upper Lid Raise,AU6 Cheek Raise,AU7 Lids Tight,AU9 Nose Wrinkle,AU10 Upper Lip Raiser,AU11 Nasolabial Furrow Deepener,AU12 Lip Corner Puller,AU14 Dimpler,AU15 Lip Corner Depressor,AU16 Lower Lip Depress,AU17 Chin Raiser,AU18 Lip Pucker,AU19 Tongue Show,AU20 Lip Stretch,AU22 Lip Funneler,AU23 Lip Tightener,AU24 Lip Presser,AU25 Lips Part,AU26 Jaw Drop,AU27 Mouth Stretch,AU28 Lips Suck,AU32 Bite,AU34 Puff,AU37 Lip Wipe,AU38 Nostril Dilate,AU43 Eye Closure,AU53 Head Up,AU54 Head Down,Hand over Mouth,Hand over Eyes,Hand over Forehead,Hand over Face,Hand touching Face / Head,Beaming,Biting lip,Cheering,Cringe,Cry,Eyes closed,Face in hands,Frown,Gasp,Glare,Glaring,Grimace,Grin,Jaw drop,Laugh,Licking lip,Pout,Scowl,Smile,Smirk,Snarl,Squint,Sulking,Tongue out,Wide-eyed,Wince,Wrinkled nose
face_2,40,0.6666666666666666,0.9999983310699463,1624.109375,331.0950927734375,206.919677734375,296.30999755859375,0.2354743927717209,0.2662662863731384,0.10271697491407394,0.8368971347808838,0.0091669000685215,0.0334506556391716,0.07861509919166565,0.1675826460123062,0.06228720396757126,0.27837061882019043,0.1411489099264145,0.06263846158981323,0.07385774701833725,0.05061570927500725,0.330418199300766,0.0445423498749733,0.0435192808508873,0.03625597059726715,0.015971625223755836,0.030806485563516617,0.05492720380425453,0.15460559725761414,0.056942738592624664,0.017259355634450912,0.10126936435699463,0.023429829627275467,0.4767431318759918,0.021625204011797905,0.015772107988595963,0.012207619845867157,0.5038067102432251,0.8606688380241394,0.4680391550064087,0.0734914094209671,0.01840495504438877,0.1373782455921173,0.08837919682264328,0.11765091866254807,0.09987106919288635,0.01923992857336998,0.44915616512298584,0.06579665839672089,0.020137019455432892,0.014726296067237854,0.03550485894083977,0.06861426681280136,0.04439555108547211,0.09233945608139038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,40,0.6666666666666666,0.999956488609314,1312.0379638671875,368.33624267578125,200.69482421875,271.8740234375,0.16928917169570923,0.20315901935100555,0.07127228379249573,0.8520915508270264,0.01951802335679531,0.05506707355380058,0.079659104347229,0.1727554351091385,0.05784011259675026,0.19265128672122955,0.10662809014320374,0.048327669501304626,0.09286663681268692,0.05053580552339554,0.2671366035938263,0.03408214449882507,0.04220131039619446,0.061732932925224304,0.02786734513938427,0.06720691174268723,0.06098850071430206,0.19771769642829895,0.08955979347229004,0.03414496034383774,0.08003931492567062,0.021193448454141617,0.5300213098526001,0.04098132625222206,0.0273614339530468,0.02634674310684204,0.3506453335285187,0.8469854593276978,0.403781533241272,0.06655095517635345,0.05785677582025528,0.12566566467285156,0.09926275908946991,0.13385902345180511,0.07645168155431747,0.045241665095090866,0.38863712549209595,0.049255095422267914,0.033248454332351685,0.025924474000930786,0.05117425322532654,0.06485629081726074,0.05860406905412674,0.1088966354727745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_1,40,0.6666666666666666,0.9999516010284424,831.3221435546875,355.4190979003906,195.6463623046875,270.6310729980469,0.12295107543468475,0.11546903848648071,0.06324165314435959,0.38934433460235596,0.07418344914913177,0.14654341340065002,0.11086571216583252,0.257316917181015,0.16235996782779694,0.208978071808815,0.20316483080387115,0.10475405305624008,0.39654091000556946,0.1469491720199585,0.15568670630455017,0.04284790903329849,0.07205082476139069,0.18404585123062134,0.13981083035469055,0.19626177847385406,0.2323148548603058,0.08545470237731934,0.11564746499061584,0.07973284274339676,0.09033811092376709,0.038785502314567566,0.23216791450977325,0.12309397011995316,0.054285161197185516,0.078803151845932,0.318491131067276,0.3492937386035919,0.1811540126800537,0.057757578790187836,0.1400832235813141,0.08483579754829407,0.1406431943178177,0.08785572648048401,0.05380088463425636,0.12382213026285172,0.20157669484615326,0.061085332185029984,0.05658458545804024,0.08363998681306839,0.07550180703401566,0.06492999196052551,0.11736426502466202,0.06535330414772034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_3,40,0.6666666666666666,0.9996908903121948,454.86285400390625,317.0599365234375,152.63043212890625,229.14007568359375,0.14908963441848755,0.156545951962471,0.06121453270316124,0.8942012786865234,0.03814494609832764,0.045849673449993134,0.09680098295211792,0.12161742895841599,0.04386499524116516,0.1263655573129654,0.07852412015199661,0.03451310470700264,0.07338960468769073,0.05249129980802536,0.21893036365509033,0.02927568554878235,0.05544262379407883,0.04741118848323822,0.027954915538430214,0.0578918531537056,0.04653036594390869,0.30365341901779175,0.04755067080259323,0.027250276878476143,0.07096473127603531,0.020389605313539505,0.7099222540855408,0.04304760694503784,0.015924084931612015,0.033953893929719925,0.30260318517684937,0.8911381363868713,0.3048258423805237,0.05282098427414894,0.05238594114780426,0.17210610210895538,0.08995335549116135,0.11667589843273163,0.04455458000302315,0.029054807499051094,0.37726983428001404,0.03584109619259834,0.01720494218170643,0.03030683845281601,0.06786767393350601,0.044878169894218445,0.04188873618841171,0.21840260922908783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_4,40,0.6666666666666666,0.9989456534385681,80.30181884765625,425.275146484375,129.69456481933594,172.8829345703125,0.09882868081331253,0.1290491372346878,0.04224530979990959,0.8081879019737244,0.06282743811607361,0.08490198850631714,0.07898750901222229,0.13473358750343323,0.05124955624341965,0.09694099426269531,0.05454826354980469,0.027685057371854782,0.0722431093454361,0.04716243967413902,0.18361374735832214,0.02852844074368477,0.045308634638786316,0.09005334228277206,0.04504088684916496,0.14592643082141876,0.043764371424913406,0.34802842140197754,0.09837218374013901,0.06771642714738846,0.05540289729833603,0.01670137792825699,0.6551170945167542,0.08667608350515366,0.038289908319711685,0.06775099784135818,0.18061286211013794,0.8102946877479553,0.30408746004104614,0.05621909722685814,0.22773563861846924,0.1301736831665039,0.09243151545524597,0.13329967856407166,0.049354638904333115,0.09991635382175446,0.35823604464530945,0.043491922318935394,0.04171144217252731,0.042229849845170975,0.0603373758494854,0.04502575844526291,0.07763054221868515,0.1914217472076416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_2,60,1.0,0.9999978542327881,1625.5733642578125,334.41925048828125,206.4764404296875,297.38238525390625,0.22760340571403503,0.25866761803627014,0.09963754564523697,0.833440899848938,0.009022284299135208,0.03377050161361694,0.07435798645019531,0.17135149240493774,0.06102008372545242,0.28333744406700134,0.13868707418441772,0.059931617230176926,0.07377463579177856,0.05051415041089058,0.3347344398498535,0.042111534625291824,0.04212746396660805,0.03697603940963745,0.016248969361186028,0.03140716254711151,0.05448426678776741,0.15069963037967682,0.0591447539627552,0.01771838404238224,0.09830376505851746,0.02285788208246231,0.4678277373313904,0.021452929824590683,0.01617051288485527,0.012029183097183704,0.49318328499794006,0.862187922000885,0.4623262286186218,0.07306276261806488,0.019004283472895622,0.13549113273620605,0.0870579406619072,0.1193397045135498,0.09683293104171753,0.01974521577358246,0.4466792643070221,0.061802443116903305,0.02074139192700386,0.014601982198655605,0.0343756228685379,0.07038864493370056,0.0450131855905056,0.08937396854162216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_1,60,1.0,0.9999843835830688,832.190185546875,354.42547607421875,198.21435546875,271.17462158203125,0.1345658302307129,0.1324644833803177,0.06635522842407227,0.44145870208740234,0.06654825061559677,0.15075239539146423,0.10271933674812317,0.26741719245910645,0.13728074729442596,0.20161975920200348,0.19140781462192535,0.10240471363067627,0.35541436076164246,0.13789395987987518,0.1693238914012909,0.04746289923787117,0.07001865655183792,0.16374199092388153,0.13300427794456482,0.1899852752685547,0.21214322745800018,0.09595349431037903,0.11899076402187347,0.07746156305074692,0.08935480564832687,0.03812073543667793,0.2639612555503845,0.13077889382839203,0.054616376757621765,0.07821935415267944,0.3339284658432007,0.40796059370040894,0.21559150516986847,0.0603707954287529,0.13816091418266296,0.08930160105228424,0.13377752900123596,0.08714927732944489,0.06341374665498734,0.1195918619632721,0.2270732820034027,0.0706229954957962,0.05595945194363594,0.07405377179384232,0.06616416573524475,0.065812848508358,0.09639967978000641,0.07021163403987885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,60,1.0,0.999129593372345,1312.9322509765625,367.47320556640625,190.974609375,262.906494140625,0.1760832667350769,0.21922634541988373,0.07252631336450577,0.8875860571861267,0.0177251435816288,0.05063365772366524,0.07930036634206772,0.16311126947402954,0.05382827669382095,0.18642200529575348,0.0965891182422638,0.04533415660262108,0.08088433742523193,0.04712260887026787,0.27745121717453003,0.0324191153049469,0.03955967724323273,0.05623603239655495,0.02464510127902031,0.06235137954354286,0.053770262748003006,0.21432313323020935,0.08701854944229126,0.031929075717926025,0.07968877255916595,0.02028922736644745,0.5594292283058167,0.03758275881409645,0.02542908489704132,0.024258265271782875,0.34329625964164734,0.8927356004714966,0.4434472918510437,0.06908544152975082,0.055057499557733536,0.13113093376159668,0.09589707851409912,0.13991278409957886,0.08087272942066193,0.04122030735015869,0.4105542302131653,0.047979339957237244,0.03185733035206795,0.023160910233855247,0.04720205441117287,0.06320676952600479,0.05622640624642372,0.11529046297073364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_3,60,1.0,0.9999973773956299,451.8552551269531,313.5966796875,156.77041625976562,232.22247314453125,0.13114170730113983,0.14587117731571198,0.053859058767557144,0.969066321849823,0.03590478375554085,0.04220190644264221,0.0873355120420456,0.11195466667413712,0.038580406457185745,0.11003062129020691,0.06238572672009468,0.027289386838674545,0.0620737299323082,0.04577212035655975,0.21587185561656952,0.026015475392341614,0.04717286676168442,0.04473477974534035,0.027384541928768158,0.060094937682151794,0.03763636574149132,0.3631606996059418,0.04670795425772667,0.029284777119755745,0.06326089054346085,0.01747514307498932,0.7789793610572815,0.04254993423819542,0.01557856798171997,0.035248637199401855,0.2663196325302124,0.9549657702445984,0.3047668933868408,0.05117072910070419,0.06575964391231537,0.16888520121574402,0.08262988179922104,0.12294778227806091,0.0406695120036602,0.03229781612753868,0.3942334055900574,0.03350084275007248,0.016901396214962006,0.02876157872378826,0.06455172598361969,0.04346268251538277,0.04208844155073166,0.23444291949272156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_4,60,1.0,0.9989262223243713,72.59860229492188,424.7903747558594,130.57374572753906,170.46365356445312,0.09920186549425125,0.12937669456005096,0.04244554042816162,0.7676017880439758,0.061158061027526855,0.08589860051870346,0.07655476778745651,0.13886737823486328,0.05091681703925133,0.10005024820566177,0.05765758454799652,0.029316481202840805,0.07941434532403946,0.049641747027635574,0.18023057281970978,0.028911687433719635,0.045312125235795975,0.09367312490940094,0.04762716591358185,0.14957836270332336,0.047696489840745926,0.30960580706596375,0.09891141951084137,0.06946060061454773,0.05548044294118881,0.017047887668013573,0.6000181436538696,0.08640369027853012,0.03952648863196373,0.06523693352937698,0.18311621248722076,0.772075891494751,0.2964356541633606,0.05666651204228401,0.23261605203151703,0.1263107806444168,0.09263594448566437,0.13062435388565063,0.04956858605146408,0.10583271831274033,0.34265419840812683,0.04394935816526413,0.04247729107737541,0.040992945432662964,0.05562390759587288,0.04606712982058525,0.07695724070072174,0.17516937851905823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_1,80,1.3333333333333333,0.9999994039535522,838.8714599609375,336.7799377441406,205.4207763671875,287.7360534667969,0.1558929979801178,0.16057538986206055,0.06486725807189941,0.7842977046966553,0.052696727216243744,0.08119363337755203,0.12036772072315216,0.16458895802497864,0.07218063622713089,0.14959552884101868,0.10946381092071533,0.05090165138244629,0.11598676443099976,0.06899573653936386,0.20948506891727448,0.037510935217142105,0.06364429742097855,0.07415375113487244,0.049082010984420776,0.09829145669937134,0.07567616552114487,0.23314563930034637,0.06981061398983002,0.04490010440349579,0.08157505095005035,0.026673825457692146,0.6177223324775696,0.09212499856948853,0.027828332036733627,0.0687473937869072,0.33216533064842224,0.7755813002586365,0.29684385657310486,0.05668257176876068,0.08390454947948456,0.14046138525009155,0.10586260259151459,0.09640365093946457,0.053774394094944,0.057875920087099075,0.3295372724533081,0.04668393358588219,0.027751661837100983,0.056601524353027344,0.09561996161937714,0.0538845919072628,0.05657586827874184,0.16225633025169373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_2,80,1.3333333333333333,0.9999994039535522,1620.7763671875,371.2974548339844,210.0682373046875,259.2499694824219,0.22250106930732727,0.2487666755914688,0.09986050426959991,0.8127524256706238,0.008329225704073906,0.03377798944711685,0.06958714127540588,0.17675869166851044,0.06330903619527817,0.2875764071941376,0.14314746856689453,0.06173399090766907,0.0754586011171341,0.05070212483406067,0.32967472076416016,0.04348372668027878,0.04178285971283913,0.036088161170482635,0.015892567113041878,0.030111294239759445,0.0555613674223423,0.13911327719688416,0.05819210782647133,0.016338970512151718,0.09710744768381119,0.022471953183412552,0.441427618265152,0.020055904984474182,0.01570790633559227,0.01091780886054039,0.5015034675598145,0.8378826975822449,0.4452047049999237,0.07025621086359024,0.01667156256735325,0.12949907779693604,0.0852971225976944,0.11259482055902481,0.0973767638206482,0.017859112471342087,0.4326710104942322,0.06414739042520523,0.020197119563817978,0.013663576915860176,0.03149500861763954,0.06904734671115875,0.04428449273109436,0.08236304670572281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
